epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
276,1716802904.315126,1716802904.451065,1716802904.315126,1716802904.451065,1716802904.3247411,1716802904.3250828,1716802904.325172,1716802904.3673642,1716802904.446055,1716802904.451064,1716802904.3673658,1716802904.44595,1716802904.315128,1716802904.3247402,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
277,1716802904.4511821,1716802904.590315,1716802904.451183,1716802904.590314,1716802904.461061,1716802904.461419,1716802904.461439,1716802904.502987,1716802904.5851688,1716802904.590313,1716802904.50299,1716802904.585071,1716802904.451185,1716802904.46106,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
278,1716802904.590427,1716802904.738337,1716802904.590427,1716802904.738336,1716802904.613513,1716802904.614068,1716802904.614172,1716802904.654675,1716802904.7333078,1716802904.738335,1716802904.654677,1716802904.733197,1716802904.59043,1716802904.613513,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
279,1716802904.7384589,1716802904.8726442,1716802904.7384589,1716802904.872643,1716802904.7481449,1716802904.748522,1716802904.748607,1716802904.790926,1716802904.8676748,1716802904.872642,1716802904.7909288,1716802904.867566,1716802904.738461,1716802904.7481441,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
280,1716802904.872766,1716802905.0146098,1716802904.872766,1716802905.0146098,1716802904.882263,1716802904.8826509,1716802904.88273,1716802904.933297,1716802905.009589,1716802905.014608,1716802904.9332988,1716802905.0094862,1716802904.872768,1716802904.882262,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
281,1716802905.014737,1716802905.151428,1716802905.014737,1716802905.151427,1716802905.023082,1716802905.023913,1716802905.0239942,1716802905.065553,1716802905.146556,1716802905.151426,1716802905.0655549,1716802905.146469,1716802905.01474,1716802905.023081,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
282,1716802905.151553,1716802905.289767,1716802905.151553,1716802905.2897658,1716802905.161751,1716802905.1625018,1716802905.162543,1716802905.203404,1716802905.284545,1716802905.2897651,1716802905.203406,1716802905.2844539,1716802905.151556,1716802905.16175,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
283,1716802905.289891,1716802905.42995,1716802905.2898922,1716802905.429949,1716802905.2997172,1716802905.300118,1716802905.3001542,1716802905.34361,1716802905.424801,1716802905.429949,1716802905.343613,1716802905.424694,1716802905.2898939,1716802905.2997172,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
284,1716802905.430071,1716802905.56318,1716802905.430071,1716802905.563179,1716802905.439222,1716802905.4395552,1716802905.439633,1716802905.48098,1716802905.5582452,1716802905.563178,1716802905.480982,1716802905.5581398,1716802905.430073,1716802905.439222,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
285,1716802905.5632918,1716802905.697833,1716802905.5632918,1716802905.697833,1716802905.571968,1716802905.572295,1716802905.572375,1716802905.613187,1716802905.691909,1716802905.6978319,1716802905.6131892,1716802905.691812,1716802905.563294,1716802905.571967,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
286,1716802905.697978,1716802905.8375838,1716802905.697978,1716802905.837583,1716802905.707243,1716802905.707677,1716802905.707715,1716802905.7504919,1716802905.832482,1716802905.837582,1716802905.750495,1716802905.832386,1716802905.69798,1716802905.707242,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
287,1716802905.837698,1716802905.9805162,1716802905.837698,1716802905.980515,1716802905.8474329,1716802905.847763,1716802905.8478038,1716802905.889089,1716802905.9737668,1716802905.980514,1716802905.889091,1716802905.973665,1716802905.837701,1716802905.8474329,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
288,1716802905.980639,1716802906.156724,1716802905.98064,1716802906.156723,1716802906.0314791,1716802906.0317838,1716802906.03187,1716802906.074545,1716802906.152302,1716802906.1567209,1716802906.074547,1716802906.15221,1716802905.980642,1716802906.031478,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
289,1716802906.156831,1716802906.297292,1716802906.156831,1716802906.297291,1716802906.169931,1716802906.1702569,1716802906.170342,1716802906.2122161,1716802906.2918909,1716802906.29729,1716802906.2122188,1716802906.291785,1716802906.156833,1716802906.16993,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
290,1716802906.297406,1716802906.435841,1716802906.297406,1716802906.43584,1716802906.307586,1716802906.3080719,1716802906.3080919,1716802906.349597,1716802906.430631,1716802906.435839,1716802906.3496,1716802906.4305222,1716802906.297408,1716802906.307586,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
291,1716802906.435958,1716802906.575156,1716802906.435958,1716802906.575156,1716802906.4455411,1716802906.446581,1716802906.44662,1716802906.4882371,1716802906.570689,1716802906.5751538,1716802906.488239,1716802906.57059,1716802906.43596,1716802906.4455411,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
292,1716802906.57527,1716802906.711379,1716802906.57527,1716802906.711379,1716802906.585047,1716802906.5853708,1716802906.585388,1716802906.6261692,1716802906.706184,1716802906.711377,1716802906.6261718,1716802906.706081,1716802906.5752718,1716802906.585046,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
293,1716802906.7114959,1716802906.850118,1716802906.7114959,1716802906.8501172,1716802906.7209542,1716802906.721327,1716802906.721366,1716802906.762997,1716802906.8448188,1716802906.850116,1716802906.762999,1716802906.8447099,1716802906.711498,1716802906.720953,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
294,1716802906.850239,1716802907.003217,1716802906.850239,1716802907.003217,1716802906.8592188,1716802906.860395,1716802906.8604171,1716802906.902826,1716802906.997718,1716802907.003215,1716802906.902828,1716802906.997608,1716802906.8502421,1716802906.859218,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
295,1716802907.0033422,1716802907.139852,1716802907.0033422,1716802907.139851,1716802907.013301,1716802907.01431,1716802907.014384,1716802907.0556731,1716802907.135417,1716802907.13985,1716802907.0556748,1716802907.1353118,1716802907.003345,1716802907.0133,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
296,1716802907.139967,1716802907.276567,1716802907.139967,1716802907.276566,1716802907.148544,1716802907.148889,1716802907.148934,1716802907.189279,1716802907.2712152,1716802907.276565,1716802907.189282,1716802907.2711198,1716802907.139969,1716802907.148544,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
297,1716802907.276692,1716802907.412757,1716802907.276692,1716802907.412757,1716802907.2872581,1716802907.287572,1716802907.287589,1716802907.3290088,1716802907.407049,1716802907.412756,1716802907.329011,1716802907.406944,1716802907.276695,1716802907.2872572,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
298,1716802907.412875,1716802907.550393,1716802907.412875,1716802907.5503922,1716802907.42214,1716802907.422463,1716802907.422553,1716802907.462852,1716802907.5450392,1716802907.550391,1716802907.4628549,1716802907.544928,1716802907.412878,1716802907.42214,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
299,1716802907.550509,1716802907.689404,1716802907.550509,1716802907.6894028,1716802907.56015,1716802907.560599,1716802907.5606349,1716802907.601713,1716802907.6849751,1716802907.689402,1716802907.6017148,1716802907.684868,1716802907.550512,1716802907.560149,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
300,1716802907.689526,1716802911.1438458,1716802907.689526,1716802907.824745,1716802907.699168,1716802907.699596,1716802907.699679,1716802907.741382,1716802907.820127,1716802907.824744,1716802907.741384,1716802907.8200252,1716802907.689528,1716802907.699168,485.3012390136719,1.3479012250900269,1716802908.1689029,1716802911.124133,1716802907.829817,1716802908.1689,0.234375,0.234375,,,False,0.46875,0.234375
301,1716802911.1439722,1716802911.297703,1716802911.1439722,1716802911.2977018,1716802911.152006,1716802911.1524138,1716802911.152503,1716802911.2158022,1716802911.292005,1716802911.2977011,1716802911.2158048,1716802911.291894,1716802911.1439738,1716802911.1520052,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
302,1716802911.297824,1716802911.431885,1716802911.297824,1716802911.431885,1716802911.306879,1716802911.30738,1716802911.307461,1716802911.349389,1716802911.4259908,1716802911.431883,1716802911.349392,1716802911.4258711,1716802911.297826,1716802911.3068779,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
303,1716802911.43201,1716802911.569495,1716802911.43201,1716802911.569495,1716802911.440215,1716802911.4412,1716802911.4412348,1716802911.488349,1716802911.565411,1716802911.569493,1716802911.488352,1716802911.565305,1716802911.432012,1716802911.440214,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
304,1716802911.569621,1716802911.696357,1716802911.569621,1716802911.696357,1716802911.577909,1716802911.578253,1716802911.578296,1716802911.620126,1716802911.691414,1716802911.696356,1716802911.620129,1716802911.691305,1716802911.569624,1716802911.577908,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
305,1716802911.6964748,1716802911.8227122,1716802911.6964748,1716802911.8227122,1716802911.704521,1716802911.704892,1716802911.704915,1716802911.7469819,1716802911.817707,1716802911.82271,1716802911.746985,1716802911.8176022,1716802911.696478,1716802911.70452,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
306,1716802911.8228369,1716802911.9447832,1716802911.8228369,1716802911.9447832,1716802911.831202,1716802911.831657,1716802911.831677,1716802911.871886,1716802911.9409971,1716802911.944781,1716802911.8718889,1716802911.940896,1716802911.82284,1716802911.831201,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
307,1716802911.944909,1716802912.068596,1716802911.944909,1716802912.068596,1716802911.954425,1716802911.955071,1716802911.9551091,1716802911.9947798,1716802912.0645928,1716802912.068594,1716802911.994783,1716802912.064489,1716802911.944911,1716802911.9544241,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
308,1716802912.068726,1716802912.192568,1716802912.068726,1716802912.192568,1716802912.077442,1716802912.077822,1716802912.07786,1716802912.118328,1716802912.187786,1716802912.192566,1716802912.118331,1716802912.187685,1716802912.06873,1716802912.077442,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
309,1716802912.192692,1716802912.316938,1716802912.192692,1716802912.316937,1716802912.2008069,1716802912.201212,1716802912.201289,1716802912.241625,1716802912.312458,1716802912.316936,1716802912.241628,1716802912.312361,1716802912.1926951,1716802912.200806,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
310,1716802912.3170729,1716802912.4424078,1716802912.3170729,1716802912.4424078,1716802912.325681,1716802912.326255,1716802912.326296,1716802912.3669949,1716802912.438478,1716802912.442406,1716802912.366997,1716802912.438373,1716802912.317075,1716802912.32568,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
311,1716802912.442525,1716802912.566622,1716802912.442525,1716802912.5666208,1716802912.451348,1716802912.451678,1716802912.4517179,1716802912.491827,1716802912.561951,1716802912.5666199,1716802912.491829,1716802912.561858,1716802912.442527,1716802912.451348,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
312,1716802912.567698,1716802912.696107,1716802912.567698,1716802912.696106,1716802912.5767522,1716802912.577155,1716802912.577173,1716802912.617418,1716802912.689131,1716802912.696105,1716802912.61742,1716802912.6890292,1716802912.5677,1716802912.576751,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
313,1716802912.6962261,1716802912.822626,1716802912.6962261,1716802912.822625,1716802912.7043378,1716802912.704772,1716802912.7048051,1716802912.746602,1716802912.818153,1716802912.822624,1716802912.746604,1716802912.818052,1716802912.6962292,1716802912.7043378,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
314,1716802912.822751,1716802912.949749,1716802912.822751,1716802912.949749,1716802912.8313558,1716802912.8316789,1716802912.831712,1716802912.87427,1716802912.94526,1716802912.949748,1716802912.874273,1716802912.945159,1716802912.8227541,1716802912.8313558,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
315,1716802912.949868,1716802913.110055,1716802912.949868,1716802913.110055,1716802912.958082,1716802912.9584482,1716802912.958527,1716802913.034386,1716802913.105835,1716802913.110053,1716802913.034388,1716802913.105727,1716802912.949871,1716802912.958082,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
316,1716802913.1101792,1716802913.242264,1716802913.1101792,1716802913.242263,1716802913.121435,1716802913.1221828,1716802913.122216,1716802913.166189,1716802913.2379332,1716802913.2422621,1716802913.166192,1716802913.237828,1716802913.1101818,1716802913.1214342,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
317,1716802913.2423859,1716802913.368394,1716802913.2423859,1716802913.368393,1716802913.250593,1716802913.250912,1716802913.250946,1716802913.291774,1716802913.3646898,1716802913.3683908,1716802913.291776,1716802913.3645859,1716802913.242389,1716802913.250593,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
318,1716802913.3685079,1716802913.494827,1716802913.3685079,1716802913.494826,1716802913.377387,1716802913.3777568,1716802913.377772,1716802913.4177332,1716802913.490377,1716802913.494825,1716802913.4177349,1716802913.4902751,1716802913.368511,1716802913.377386,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
319,1716802913.494949,1716802913.622835,1716802913.494949,1716802913.622834,1716802913.503885,1716802913.5042188,1716802913.50424,1716802913.546866,1716802913.6170921,1716802913.622833,1716802913.54687,1716802913.616986,1716802913.494952,1716802913.503885,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
320,1716802913.622952,1716802913.7484381,1716802913.622952,1716802913.748437,1716802913.631456,1716802913.631927,1716802913.6319501,1716802913.672205,1716802913.744168,1716802913.748436,1716802913.6722078,1716802913.744064,1716802913.622955,1716802913.631455,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
321,1716802913.748554,1716802913.8785448,1716802913.748554,1716802913.8785439,1716802913.757344,1716802913.758215,1716802913.758233,1716802913.800797,1716802913.87377,1716802913.8785431,1716802913.800799,1716802913.873665,1716802913.748557,1716802913.757344,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
322,1716802913.87867,1716802914.006007,1716802913.87867,1716802914.006006,1716802913.886824,1716802913.887537,1716802913.887573,1716802913.928558,1716802914.001602,1716802914.006005,1716802913.92856,1716802914.0014982,1716802913.8786728,1716802913.886823,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
323,1716802914.00612,1716802914.133597,1716802914.00612,1716802914.133597,1716802914.0149179,1716802914.0154188,1716802914.015504,1716802914.057627,1716802914.1287098,1716802914.133595,1716802914.0576289,1716802914.128601,1716802914.006123,1716802914.0149171,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
324,1716802914.133721,1716802914.265959,1716802914.133721,1716802914.2659578,1716802914.1433332,1716802914.144029,1716802914.144056,1716802914.191157,1716802914.261219,1716802914.265957,1716802914.19116,1716802914.261111,1716802914.133724,1716802914.143332,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
325,1716802914.266091,1716802914.394895,1716802914.266091,1716802914.3948941,1716802914.27508,1716802914.275706,1716802914.275744,1716802914.318111,1716802914.390191,1716802914.3948932,1716802914.318114,1716802914.3900821,1716802914.266094,1716802914.275079,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
326,1716802914.395016,1716802914.5231009,1716802914.395016,1716802914.5231,1716802914.403591,1716802914.403958,1716802914.404001,1716802914.4460108,1716802914.518968,1716802914.5230982,1716802914.446013,1716802914.518862,1716802914.395019,1716802914.403591,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
327,1716802914.523225,1716802914.65986,1716802914.523225,1716802914.65986,1716802914.531976,1716802914.5328698,1716802914.5328891,1716802914.574995,1716802914.655769,1716802914.659858,1716802914.574998,1716802914.65566,1716802914.523227,1716802914.531975,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
328,1716802914.659986,1716802914.787261,1716802914.659986,1716802914.7872598,1716802914.6680079,1716802914.668656,1716802914.668736,1716802914.7092328,1716802914.783107,1716802914.7872589,1716802914.709236,1716802914.783011,1716802914.659988,1716802914.668007,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
