epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
1034,1716803012.806218,1716803012.937898,1716803012.895425,1716803012.923846,1716803012.8071418,1716803012.895422,1716803012.923846,1716803012.937897,,,,,,,,,,1.0516349077224731,2.5332183837890625,0.1171875,0.234375
1035,1716803012.938004,1716803013.0651882,1716803013.022398,1716803013.05131,1716803012.9389288,1716803013.0223942,1716803013.051311,1716803013.0651882,,,,,,,,,,1.1720455884933472,2.5332183837890625,0.1171875,0.234375
1036,1716803013.0652952,1716803013.191299,1716803013.1499898,1716803013.178231,1716803013.066346,1716803013.149985,1716803013.178231,1716803013.191298,,,,,,,,,,1.085970163345337,2.5332183837890625,0.1171875,0.234375
1037,1716803013.1914089,1716803013.321824,1716803013.280874,1716803013.3092449,1716803013.192671,1716803013.28087,1716803013.309246,1716803013.321823,,,,,,,,,,1.77999746799469,2.5332183837890625,0.1171875,0.234375
1038,1716803013.3219311,1716803013.456733,1716803013.407836,1716803013.441037,1716803013.322888,1716803013.407833,1716803013.441037,1716803013.4567318,,,,,,,,,,1.4677200317382812,2.5332183837890625,0.1171875,0.234375
1039,1716803013.456795,1716803013.5847418,1716803013.542567,1716803013.571242,1716803013.457855,1716803013.542563,1716803013.571242,1716803013.584741,,,,,,,,,,1.4322185516357422,2.5332183837890625,0.1171875,0.234375
1040,1716803013.584852,1716803013.7118962,1716803013.671177,1716803013.699166,1716803013.585925,1716803013.671173,1716803013.699166,1716803013.711895,,,,,,,,,,0.9644441604614258,2.5332183837890625,0.1171875,0.234375
1041,1716803013.7120051,1716803013.841362,1716803013.800339,1716803013.8281898,1716803013.712875,1716803013.800334,1716803013.8281898,1716803013.8413608,,,,,,,,,,0.538011908531189,2.5332183837890625,0.1171875,0.234375
1042,1716803013.8414679,1716803013.96931,1716803013.927124,1716803013.955783,1716803013.842508,1716803013.927121,1716803013.9557838,1716803013.9693089,,,,,,,,,,0.9333199858665466,2.5332183837890625,0.1171875,0.234375
1043,1716803013.969414,1716803014.098932,1716803014.055573,1716803014.086404,1716803013.970315,1716803014.05557,1716803014.086404,1716803014.098932,,,,,,,,,,0.6703391075134277,2.5332183837890625,0.1171875,0.234375
1044,1716803014.0990028,1716803014.2277682,1716803014.185895,1716803014.2134862,1716803014.09995,1716803014.185892,1716803014.2134862,1716803014.227766,,,,,,,,,,1.0530391931533813,2.5332183837890625,0.1171875,0.234375
1045,1716803014.2278779,1716803014.392967,1716803014.352606,1716803014.3796768,1716803014.228889,1716803014.352601,1716803014.3796768,1716803014.392965,,,,,,,,,,1.031727910041809,2.5332183837890625,0.1171875,0.234375
1046,1716803014.393077,1716803014.521754,1716803014.4816298,1716803014.509731,1716803014.394218,1716803014.481626,1716803014.509732,1716803014.521753,,,,,,,,,,1.5010793209075928,2.5332183837890625,0.1171875,0.234375
1047,1716803014.521816,1716803014.657072,1716803014.60929,1716803014.639532,1716803014.5229921,1716803014.609287,1716803014.639532,1716803014.657071,,,,,,,,,,0.8324962854385376,2.5332183837890625,0.1171875,0.234375
1048,1716803014.6571462,1716803014.786459,1716803014.744386,1716803014.772247,1716803014.6581151,1716803014.744382,1716803014.772248,1716803014.786459,,,,,,,,,,2.0427660942077637,2.5332183837890625,0.1171875,0.234375
1049,1716803014.7865229,1716803014.914187,1716803014.875225,1716803014.90155,1716803014.787471,1716803014.875222,1716803014.90155,1716803014.914186,,,,,,,,,,0.8235573768615723,2.5332183837890625,0.1171875,0.234375
1050,1716803014.914258,1716803015.042034,1716803014.999415,1716803015.028998,1716803014.915224,1716803014.999412,1716803015.028998,1716803015.042034,,,,,,,,,,0.7620404362678528,2.5332183837890625,0.1171875,0.234375
1051,1716803015.042099,1716803015.171371,1716803015.1290681,1716803015.1584299,1716803015.04317,1716803015.1290638,1716803015.1584299,1716803015.17137,,,,,,,,,,0.6458109021186829,2.5332183837890625,0.1171875,0.234375
1052,1716803015.171427,1716803015.30142,1716803015.259551,1716803015.289168,1716803015.1723058,1716803015.259548,1716803015.289168,1716803015.30142,,,,,,,,,,1.0982069969177246,2.5332183837890625,0.1171875,0.234375
1053,1716803015.301484,1716803015.428682,1716803015.387964,1716803015.416106,1716803015.302411,1716803015.38796,1716803015.416106,1716803015.428682,,,,,,,,,,0.9151333570480347,2.5332183837890625,0.1171875,0.234375
1054,1716803015.428743,1716803015.56554,1716803015.5242019,1716803015.5515158,1716803015.429822,1716803015.524199,1716803015.5515158,1716803015.5655391,,,,,,,,,,1.232189655303955,2.5332183837890625,0.1171875,0.234375
1055,1716803015.5656042,1716803015.699347,1716803015.657823,1716803015.687096,1716803015.566582,1716803015.65782,1716803015.687096,1716803015.6993449,,,,,,,,,,1.076252818107605,2.5332183837890625,0.1171875,0.234375
1056,1716803015.69947,1716803015.829993,1716803015.788527,1716803015.817742,1716803015.700438,1716803015.7885242,1716803015.817742,1716803015.8299909,,,,,,,,,,1.5676060914993286,2.5332183837890625,0.1171875,0.234375
1057,1716803015.830107,1716803015.9569228,1716803015.915074,1716803015.9444952,1716803015.8311281,1716803015.915071,1716803015.9444952,1716803015.956922,,,,,,,,,,1.023320198059082,2.5332183837890625,0.1171875,0.234375
1058,1716803015.956982,1716803016.097595,1716803016.056389,1716803016.084755,1716803015.957974,1716803016.056386,1716803016.084755,1716803016.097594,,,,,,,,,,0.747774600982666,2.5332183837890625,0.1171875,0.234375
1059,1716803016.097665,1716803016.2394419,1716803016.195932,1716803016.2260711,1716803016.098669,1716803016.195928,1716803016.2260711,1716803016.239441,,,,,,,,,,0.9811058640480042,2.5332183837890625,0.1171875,0.234375
1060,1716803016.239496,1716803016.371163,1716803016.330538,1716803016.359261,1716803016.240382,1716803016.330533,1716803016.359261,1716803016.3711622,,,,,,,,,,1.2531715631484985,2.5332183837890625,0.1171875,0.234375
1061,1716803016.37127,1716803016.5010738,1716803016.459469,1716803016.488152,1716803016.372205,1716803016.459466,1716803016.488152,1716803016.501073,,,,,,,,,,0.8470455408096313,2.5332183837890625,0.1171875,0.234375
1062,1716803016.501188,1716803016.626623,1716803016.587789,1716803016.6143029,1716803016.5021691,1716803016.587786,1716803016.6143029,1716803016.626623,,,,,,,,,,0.7257325649261475,2.5332183837890625,0.1171875,0.234375
1063,1716803016.6266901,1716803016.759646,1716803016.7180831,1716803016.745474,1716803016.627737,1716803016.718079,1716803016.745474,1716803016.759645,,,,,,,,,,0.8755209445953369,2.5332183837890625,0.1171875,0.234375
1064,1716803016.75976,1716803016.890699,1716803016.84928,1716803016.877485,1716803016.760679,1716803016.8492758,1716803016.877485,1716803016.890698,,,,,,,,,,1.406590223312378,2.5332183837890625,0.1171875,0.234375
1065,1716803016.890762,1716803017.027273,1716803016.98251,1716803017.015266,1716803016.892489,1716803016.982506,1716803017.015266,1716803017.027272,,,,,,,,,,1.5305320024490356,2.5332183837890625,0.1171875,0.234375
1066,1716803017.027337,1716803017.1564858,1716803017.117295,1716803017.1440609,1716803017.028299,1716803017.117292,1716803017.144062,1716803017.156485,,,,,,,,,,1.6522560119628906,2.5332183837890625,0.1171875,0.234375
1067,1716803017.156563,1716803017.284672,1716803017.2438269,1716803017.2716851,1716803017.1575072,1716803017.243823,1716803017.2716858,1716803017.284671,,,,,,,,,,1.2204071283340454,2.5332183837890625,0.1171875,0.234375
1068,1716803017.284736,1716803017.413929,1716803017.37099,1716803017.400689,1716803017.2857358,1716803017.370987,1716803017.400689,1716803017.413928,,,,,,,,,,0.8721075057983398,2.5332183837890625,0.1171875,0.234375
1069,1716803017.4140549,1716803017.548478,1716803017.49838,1716803017.532322,1716803017.415103,1716803017.4983768,1716803017.532322,1716803017.548477,,,,,,,,,,0.6122401356697083,2.5332183837890625,0.1171875,0.234375
1070,1716803017.5485718,1716803017.67328,1716803017.633673,1716803017.661189,1716803017.549563,1716803017.6336699,1716803017.661189,1716803017.673279,,,,,,,,,,0.752004086971283,2.5332183837890625,0.1171875,0.234375
1071,1716803017.6733482,1716803017.8035688,1716803017.761961,1716803017.790973,1716803017.6743062,1716803017.761958,1716803017.790973,1716803017.8035681,,,,,,,,,,0.5874841809272766,2.5332183837890625,0.1171875,0.234375
1072,1716803017.803637,1716803017.933675,1716803017.891298,1716803017.9200919,1716803017.8046038,1716803017.891294,1716803017.9200919,1716803017.933674,,,,,,,,,,0.5541744232177734,2.5332183837890625,0.1171875,0.234375
1073,1716803017.934637,1716803018.0613399,1716803018.01965,1716803018.0493429,1716803017.9356039,1716803018.019646,1716803018.0493429,1716803018.061339,,,,,,,,,,0.41365399956703186,2.5332183837890625,0.1171875,0.234375
1074,1716803018.0614479,1716803018.190331,1716803018.147739,1716803018.1767838,1716803018.062388,1716803018.147736,1716803018.1767838,1716803018.19033,,,,,,,,,,1.1491332054138184,2.5332183837890625,0.1171875,0.234375
1075,1716803018.1904268,1716803018.31642,1716803018.275189,1716803018.3040042,1716803018.191324,1716803018.2751842,1716803018.3040051,1716803018.31642,,,,,,,,,,0.8368655443191528,2.5332183837890625,0.1171875,0.234375
1076,1716803018.3164768,1716803018.448745,1716803018.403991,1716803018.4352572,1716803018.3175411,1716803018.403987,1716803018.4352582,1716803018.4487429,,,,,,,,,,0.705355167388916,2.5332183837890625,0.1171875,0.234375
1077,1716803018.448861,1716803018.577267,1716803018.5346382,1716803018.5641012,1716803018.449832,1716803018.5346339,1716803018.5641012,1716803018.577267,,,,,,,,,,0.584375262260437,2.5332183837890625,0.1171875,0.234375
1078,1716803018.577332,1716803018.706635,1716803018.666592,1716803018.694133,1716803018.578342,1716803018.666589,1716803018.694133,1716803018.706634,,,,,,,,,,1.0540529489517212,2.5332183837890625,0.1171875,0.234375
1079,1716803018.7067,1716803018.836489,1716803018.7948549,1716803018.824076,1716803018.707656,1716803018.794852,1716803018.824076,1716803018.836488,,,,,,,,,,0.7499162554740906,2.5332183837890625,0.1171875,0.234375
1080,1716803018.836598,1716803018.961271,1716803018.922249,1716803018.9496288,1716803018.837533,1716803018.922246,1716803018.9496288,1716803018.96127,,,,,,,,,,1.1459600925445557,2.5332183837890625,0.1171875,0.234375
1081,1716803018.961341,1716803019.133028,1716803019.087256,1716803019.120221,1716803018.9622881,1716803019.087252,1716803019.120221,1716803019.133027,,,,,,,,,,0.7267028093338013,2.5332183837890625,0.1171875,0.234375
1082,1716803019.1330822,1716803019.256725,1716803019.2175202,1716803019.2444,1716803019.134016,1716803019.2175171,1716803019.2444,1716803019.256725,,,,,,,,,,0.7850954532623291,2.5332183837890625,0.1171875,0.234375
1083,1716803019.256799,1716803019.3868248,1716803019.344547,1716803019.373866,1716803019.257749,1716803019.344544,1716803019.373866,1716803019.386824,,,,,,,,,,1.0579606294631958,2.5332183837890625,0.1171875,0.234375
1084,1716803019.386892,1716803019.50672,1716803019.467063,1716803019.494239,1716803019.3878558,1716803019.4670599,1716803019.494239,1716803019.5067189,,,,,,,,,,1.2490239143371582,2.5332183837890625,0.1171875,0.234375
1085,1716803019.5067809,1716803019.647701,1716803019.6069498,1716803019.634924,1716803019.5077388,1716803019.6069472,1716803019.634924,1716803019.6477,,,,,,,,,,0.6216015815734863,2.5332183837890625,0.1171875,0.234375
1086,1716803019.647763,1716803019.777911,1716803019.736268,1716803019.764509,1716803019.648727,1716803019.736264,1716803019.76451,1716803019.77791,,,,,,,,,,1.0438909530639648,2.5332183837890625,0.1171875,0.234375
1087,1716803019.777979,1716803019.907188,1716803019.8663301,1716803019.893811,1716803019.778898,1716803019.866326,1716803019.893811,1716803019.907187,,,,,,,,,,0.8131672143936157,2.5332183837890625,0.1171875,0.234375
1088,1716803019.907258,1716803020.037975,1716803019.9953878,1716803020.0257401,1716803019.908352,1716803019.995384,1716803020.0257401,1716803020.037974,,,,,,,,,,0.9163228273391724,2.5332183837890625,0.1171875,0.234375
1089,1716803020.03809,1716803020.180685,1716803020.140917,1716803020.168683,1716803020.039209,1716803020.140914,1716803020.168684,1716803020.180685,,,,,,,,,,1.2014302015304565,2.5332183837890625,0.1171875,0.234375
1090,1716803020.180744,1716803020.309852,1716803020.268041,1716803020.296799,1716803020.181857,1716803020.268037,1716803020.296799,1716803020.309852,,,,,,,,,,0.583710789680481,2.5332183837890625,0.1171875,0.234375
1091,1716803020.30991,1716803020.439497,1716803020.397931,1716803020.426646,1716803020.310813,1716803020.3979268,1716803020.426646,1716803020.4394948,,,,,,,,,,0.7709047794342041,2.5332183837890625,0.1171875,0.234375
1092,1716803020.439605,1716803020.572742,1716803020.5294342,1716803020.55922,1716803020.440541,1716803020.529431,1716803020.55922,1716803020.572742,,,,,,,,,,0.8611856698989868,2.5332183837890625,0.1171875,0.234375
1093,1716803020.572798,1716803020.701343,1716803020.659209,1716803020.688726,1716803020.573714,1716803020.659206,1716803020.6887271,1716803020.7013419,,,,,,,,,,0.5530426502227783,2.5332183837890625,0.1171875,0.234375
1094,1716803020.7014568,1716803020.829173,1716803020.788351,1716803020.816594,1716803020.702415,1716803020.7883468,1716803020.816594,1716803020.829172,,,,,,,,,,0.8732621669769287,2.5332183837890625,0.1171875,0.234375
1095,1716803020.829238,1716803020.961323,1716803020.91829,1716803020.9477608,1716803020.830199,1716803020.918287,1716803020.947762,1716803020.961322,,,,,,,,,,0.702072024345398,2.5332183837890625,0.1171875,0.234375
1096,1716803020.9614139,1716803021.102295,1716803021.05756,1716803021.088983,1716803020.962429,1716803021.057557,1716803021.088983,1716803021.102294,,,,,,,,,,1.3125216960906982,2.5332183837890625,0.1171875,0.234375
1097,1716803021.102392,1716803021.2463229,1716803021.203638,1716803021.233688,1716803021.1034539,1716803021.203635,1716803021.233688,1716803021.246322,,,,,,,,,,0.6464093327522278,2.5332183837890625,0.1171875,0.234375
1098,1716803021.246389,1716803021.3794298,1716803021.3387861,1716803021.366522,1716803021.247349,1716803021.3387818,1716803021.366522,1716803021.379429,,,,,,,,,,0.9233248829841614,2.5332183837890625,0.1171875,0.234375
1099,1716803021.3795059,1716803021.512842,1716803021.470403,1716803021.500395,1716803021.38044,1716803021.4704,1716803021.500395,1716803021.512841,,,,,,,,,,0.7900128960609436,2.5332183837890625,0.1171875,0.234375
1100,1716803021.512905,1716803021.647667,1716803021.6004539,1716803021.630549,1716803021.513928,1716803021.600451,1716803021.630549,1716803021.647666,,,,,,,,,,0.6385433673858643,2.5332183837890625,0.1171875,0.234375
1101,1716803021.647789,1716803021.7773728,1716803021.735517,1716803021.764574,1716803021.64875,1716803021.7355142,1716803021.764574,1716803021.777372,,,,,,,,,,0.8528969883918762,2.5332183837890625,0.1171875,0.234375
1102,1716803021.777427,1716803021.903498,1716803021.862937,1716803021.890754,1716803021.778355,1716803021.862935,1716803021.890754,1716803021.903497,,,,,,,,,,0.7597203254699707,2.5332183837890625,0.1171875,0.234375
1103,1716803021.9036129,1716803022.032248,1716803021.991758,1716803022.01968,1716803021.904533,1716803021.991754,1716803022.01968,1716803022.032246,,,,,,,,,,0.4387255907058716,2.5332183837890625,0.1171875,0.234375
1104,1716803022.0323598,1716803022.1586492,1716803022.118135,1716803022.145398,1716803022.033489,1716803022.1181319,1716803022.145398,1716803022.158647,,,,,,,,,,0.8305611610412598,2.5332183837890625,0.1171875,0.234375
1105,1716803022.158758,1716803022.287728,1716803022.246261,1716803022.2753122,1716803022.159661,1716803022.246258,1716803022.2753122,1716803022.287727,,,,,,,,,,0.5404823422431946,2.5332183837890625,0.1171875,0.234375
1106,1716803022.287842,1716803022.4165728,1716803022.3748548,1716803022.403876,1716803022.288973,1716803022.3748522,1716803022.403877,1716803022.4165719,,,,,,,,,,0.8054748773574829,2.5332183837890625,0.1171875,0.234375
1107,1716803022.416638,1716803022.5423942,1716803022.5015008,1716803022.530138,1716803022.417616,1716803022.5014982,1716803022.530138,1716803022.542393,,,,,,,,,,1.289243221282959,2.5332183837890625,0.1171875,0.234375
1108,1716803022.5424662,1716803022.671529,1716803022.6310441,1716803022.6588008,1716803022.5435672,1716803022.631041,1716803022.658802,1716803022.6715279,,,,,,,,,,0.5944608449935913,2.5332183837890625,0.1171875,0.234375
1109,1716803022.671594,1716803022.80209,1716803022.7624881,1716803022.7907279,1716803022.67253,1716803022.762483,1716803022.7907279,1716803022.80209,,,,,,,,,,0.8718127012252808,2.5332183837890625,0.1171875,0.234375
1110,1716803022.802201,1716803022.9348228,1716803022.89454,1716803022.9220748,1716803022.8031948,1716803022.894537,1716803022.9220748,1716803022.9348211,,,,,,,,,,1.0660158395767212,2.5332183837890625,0.1171875,0.234375
1111,1716803022.9349399,1716803023.0641432,1716803023.02365,1716803023.051219,1716803022.935891,1716803023.023645,1716803023.051219,1716803023.064141,,,,,,,,,,1.1361478567123413,2.5332183837890625,0.1171875,0.234375
